OrderID,CustomerID,ProductID,RegionCode,Order Date,Quantity,Unit Price (NGN),Discount %,Shipping Cost (NGN),Payment Method,Status,Sales Rep,Notes
ORD-02456,C0728,P011,R06,16-07-21,47,8841,0,4935,Cash,Pending,Efemena Oghenekaro,Paid On Delivery
ORD-00729,C0570,P012,R07,08-06-22,4,20181,0.15,2785,Cash,Cancelled,Emeka Obi,
ORD-02850,C0391,P020,R03,26-09-21,25,78976,0.05,3246,Bank Transfer,Completed,Tunde Afolabi,Bulk Order
ORD-00294,C0222,P015,R01,14-10-22,31,283941,0,4200,POS,Pending,Lanre Ojo,
ORD-00878,C0180,P003,R12,24-09-22,1,31529,0,5169,Cheque,Pending,Suleiman Ringim,Corporate Discount
ORD-02411,C0910,P012,R11,05-05-23,48,17247,0.05,1564,Bank Transfer,Completed,Fatima Umar,
ORD-02522,C0733,P007,R11,25-02-22,26,8097,0,2355,Bank Transfer,Cancelled,Fatima Umar,Paid On Delivery
ORD-00380,C0136,P006,R07,07-04-23,34,19317,0,5336,Cash,Pending,Tonye Peterside,
ORD-01156,C1145,P003,R05,07-12-21,17,23226,0,6128,Cash,Cancelled,Ngozi Obiora,
ORD-01492,C0549,P008,R08,27-03-22,49,101021,0,7814,POS,Cancelled,Musa Danladi,VIP Customer
ORD-00273,C0118,P010,R07,14-01-21,37,15209,0.2,1942,Cheque,Returned,Efemena Oghenekaro,Paid On Delivery
ORD-00746,C0371,P010,R08,21-10-21,50,13232,0,5901,POS,Completed,Bose Adama,Urgent Delivery
ORD-02298,C0041,P016,R08,03-04-21,36,251253,0,4268,POS,Cancelled,Musa Danladi,Urgent Delivery
ORD-00069,C0518,P015,R01,13-07-23,22,281052,0.2,5370,Cash,Completed,Ronke Adeyemi,VIP Customer
ORD-02861,C0470,P020,R03,01-09-21,46,67774,0.15,5294,POS,Completed,Lanre Ojo,Urgent Delivery
ORD-02911,C0375,P006,R12,25-07-22,48,6674,0,4695,Bank Transfer,Returned,Suleiman Ringim,Partial Payment
ORD-02865,C0608,P016,R07,09-06-21,4,246403,0,4203,POS,Pending,Efemena Oghenekaro,Corporate Discount
ORD-02858,C1100,P013,R04,10-01-22,34,203064,0.15,5791,POS,Pending,Amaka Nwosu,Partial Payment
ORD-01063,C1066,P008,R10,22-03-22,40,103866,0.15,4987,Bank Transfer,Cancelled,Fatima Umar,Corporate Discount
ORD-01054,C0357,P002,R10,25-08-22,1,79469,0,7517,Bank Transfer,Completed,Kabiru Musa,Corporate Discount
ORD-02726,C0993,P009,R10,14-01-21,49,43181,0,2541,POS,Completed,Fatima Umar,
ORD-01488,C0514,P008,R01,01-03-23,6,93431,0.15,6904,Cheque,Completed,Tunde Afolabi,VIP Customer
ORD-00075,C0974,P013,R09,19-07-23,43,205494,0.05,7479,Bank Transfer,Cancelled,Musa Danladi,Corporate Discount
ORD-00163,C0711,P006,R04,22-04-22,40,17585,0,2283,Cash,Completed,Chidi Okonkwo,
ORD-02208,C0341,P017,R11,29-08-23,21,142147,0.05,5498,Bank Transfer,Returned,Fatima Umar,Paid On Delivery
ORD-01564,C0839,P011,R12,23-11-22,24,6949,0,5937,POS,Cancelled,Adamu Yusuf,Urgent Delivery
ORD-00386,C0168,P019,R11,19-01-23,11,98452,0,671,POS,Completed,Zainab Aliyu,Corporate Discount
ORD-02939,C0767,P018,R09,14-02-23,21,120898,0,3070,Cash,Completed,Bose Adama,Partial Payment
ORD-00461,C0416,P011,R06,23-05-22,15,14061,0.1,6922,Cheque,Completed,Efemena Oghenekaro,Urgent Delivery
ORD-01929,C0575,P013,R11,26-03-21,11,210605,0,6315,POS,Cancelled,Fatima Umar,
ORD-02696,C0547,P014,R12,10-09-21,2,10398,0,1098,POS,Pending,Suleiman Ringim,Partial Payment
ORD-00211,C0963,P009,R10,19-12-23,13,39389,0,7948,Cheque,Pending,Zainab Aliyu,Urgent Delivery
ORD-02335,C0013,P016,R11,01-08-22,19,253990,0,3798,POS,Pending,Zainab Aliyu,
ORD-00819,C0958,P005,R06,19-03-23,8,152921,0.2,5703,Bank Transfer,Completed,Tonye Peterside,
ORD-02393,C0334,P003,R06,28-01-22,24,22001,0.15,1512,Cash,Completed,Tonye Peterside,Paid On Delivery
ORD-01913,C0529,P010,R05,02-02-21,11,11331,0,7492,Bank Transfer,Completed,Uche Eze,Return Requested
ORD-01431,C0214,P011,R03,30-11-21,19,16108,0,4859,Cash,Completed,Seun Bello,Paid On Delivery
ORD-01274,C1084,P006,R02,30-11-21,35,16715,0,7768,POS,Completed,Lanre Ojo,VIP Customer
ORD-01342,C1076,P011,R03,21-06-21,45,11118,0.05,3243,Cash,Returned,Ronke Adeyemi,
ORD-02956,C0424,P004,R11,03-06-21,3,131007,0.15,1973,Cheque,Pending,Kabiru Musa,Partial Payment
ORD-01157,C0534,P012,R08,02-08-23,39,19691,0.15,724,Cash,Returned,Yakubu Idris,
ORD-02221,C0337,P015,R01,14-07-23,35,284376,0.05,583,Bank Transfer,Returned,Tunde Afolabi,
ORD-00280,C1040,P002,R02,19-06-22,19,63872,0.05,6384,POS,Completed,Lanre Ojo,Bulk Order
ORD-01189,C0219,P020,R07,03-01-23,9,79889,0.15,4221,Cash,Completed,Tonye Peterside,
ORD-02132,C0088,P017,R04,18-03-23,46,145048,0,789,Bank Transfer,Completed,Chidi Okonkwo,VIP Customer
ORD-00500,C1091,P008,R12,27-01-21,40,103559,0.05,3652,Bank Transfer,Completed,Suleiman Ringim,Bulk Order
ORD-01927,C0164,P019,R13,26-04-22,5,99830,0.1,2550,Cash,Returned,Adamu Yusuf,Partial Payment
ORD-02866,C0449,P006,R09,28-04-23,11,6068,0.1,7285,Cash,Cancelled,Yakubu Idris,Corporate Discount
ORD-01607,C1013,P014,R08,29-12-23,42,19315,0,4312,Cash,Cancelled,Yakubu Idris,Paid On Delivery
ORD-02683,C0113,P006,R04,02-02-21,4,17738,0.1,5199,Bank Transfer,Completed,Uche Eze,Bulk Order
ORD-00428,C0448,P015,R09,08-07-22,24,281405,0.15,6966,Cash,Cancelled,Bose Adama,Bulk Order
ORD-02181,C0588,P017,R12,21-04-22,22,147711,0.15,3710,POS,Cancelled,Suleiman Ringim,VIP Customer
ORD-01890,C0435,P014,R03,02-05-21,15,3993,0.2,3930,POS,Cancelled,Seun Bello,Bulk Order
ORD-00776,C0066,P012,R12,27-04-21,24,14993,0,1568,Bank Transfer,Cancelled,Suleiman Ringim,Bulk Order
ORD-02774,C0252,P014,R12,22-01-21,16,2851,0.15,6025,POS,Completed,Hauwa Gombe,Return Requested
ORD-00462,C0642,P018,R08,12-12-22,27,122111,0.2,4389,Cash,Completed,Bose Adama,VIP Customer
ORD-01453,C1052,P013,R07,25-08-23,16,212867,0.15,5837,Cheque,Completed,Tonye Peterside,Return Requested
ORD-00364,C0597,P008,R06,26-05-22,44,90070,0.1,4617,Cash,Cancelled,Emeka Obi,
ORD-02101,C1141,P005,R12,18-06-23,42,155267,0.2,966,Cash,Returned,Hauwa Gombe,Urgent Delivery
ORD-02526,C0812,P010,R08,06-04-23,30,27517,0.15,7376,POS,Completed,Yakubu Idris,Partial Payment
ORD-00460,C0929,P001,R11,06-04-21,32,557930,0,5073,POS,Cancelled,Fatima Umar,Return Requested
ORD-00953,C0320,P014,R09,23-04-23,8,4789,0,2994,Cash,Completed,Musa Danladi,
ORD-01245,C1180,P008,R13,23-09-21,29,101435,0.15,6919,Cash,Pending,Hauwa Gombe,Return Requested
ORD-01128,C0304,P002,R04,14-09-23,17,64732,0,5172,POS,Cancelled,Chidi Okonkwo,VIP Customer
ORD-02351,C0634,P012,R09,21-06-21,15,26405,0.2,7714,Bank Transfer,Returned,Bose Adama,Bulk Order
ORD-02410,C0143,P011,R13,24-04-22,47,8454,0,4148,Cheque,Completed,Suleiman Ringim,
ORD-02142,C0658,P019,R01,21-04-23,8,87597,0.2,4357,POS,Pending,Seun Bello,Partial Payment
ORD-00646,C1105,P007,R09,08-05-23,0,4259,0,5005,POS,Completed,Yakubu Idris,Bulk Order
ORD-02598,C0561,P010,R03,23-08-22,37,23782,0,3562,Bank Transfer,Completed,Ronke Adeyemi,
ORD-00686,C0494,P017,R05,18-07-22,50,151076,0.05,6521,Bank Transfer,Pending,Ngozi Obiora,
ORD-02705,C0825,P007,R02,06-11-22,27,5788,0.05,3096,Bank Transfer,Completed,Ronke Adeyemi,Bulk Order
ORD-00107,C0790,P007,R08,09-11-21,36,2595,0.15,5843,Bank Transfer,Returned,Yakubu Idris,Corporate Discount
ORD-02136,C1071,P020,R10,25-10-22,3,75502,0,869,POS,Completed,Kabiru Musa,Paid On Delivery
ORD-02853,C0392,P005,R11,17-02-21,26,163533,0.05,3159,POS,Pending,Fatima Umar,
ORD-00825,C0423,P004,R01,06-08-22,34,129061,0.05,2010,POS,Returned,Ronke Adeyemi,Partial Payment
ORD-01408,C0632,P018,R05,04-01-21,19,116785,0,6866,POS,Completed,Amaka Nwosu,Corporate Discount
ORD-00820,C0876,P018,R11,03-01-22,28,117582,0.15,6087,Cheque,Completed,Zainab Aliyu,Return Requested
ORD-00682,C0066,P014,R01,17-11-21,20,13437,0,7840,Cash,Pending,Lanre Ojo,Paid On Delivery
ORD-00866,C0076,P015,R05,18-11-23,45,287465,0.15,3323,POS,Cancelled,Chidi Okonkwo,Bulk Order
ORD-00138,C1017,P018,R09,13-12-22,2,129790,0,3143,Cash,Completed,Musa Danladi,VIP Customer
ORD-00692,C0918,P009,R03,09-10-22,45,39819,0,2811,POS,Pending,Tunde Afolabi,
ORD-02599,C0686,P009,R13,11-01-23,42,53015,0.15,1090,Cash,Returned,Hauwa Gombe,Bulk Order
ORD-00528,C0457,P018,R01,12-09-23,35,131818,0.2,3876,Cash,Completed,Lanre Ojo,Return Requested
ORD-00576,C0746,P013,R13,15-04-21,35,214664,0.15,7398,POS,Completed,Hauwa Gombe,VIP Customer
ORD-00609,C0642,P001,R09,23-08-23,0,547431,0.15,6702,POS,Cancelled,Yakubu Idris,Paid On Delivery
ORD-00146,C0030,P009,R05,24-01-21,22,41497,0,3530,Cash,Completed,Uche Eze,Paid On Delivery
ORD-00226,C0403,P010,R02,20-04-23,5,12106,0.2,6375,POS,Pending,Unassigned,Corporate Discount
ORD-02839,C0476,P018,R11,06-02-21,34,128256,0,4604,Bank Transfer,Pending,Zainab Aliyu,Partial Payment
ORD-01678,C0811,P008,R07,27-11-22,7,92388,0.2,6905,Cash,Cancelled,Emeka Obi,Bulk Order
ORD-01568,C0483,P016,R01,01-11-23,15,248020,0,7446,Bank Transfer,Pending,Seun Bello,
ORD-01214,C0105,P011,R04,04-09-23,34,5032,0.2,5038,Cash,Completed,Chidi Okonkwo,Corporate Discount
ORD-01197,C0568,P001,R01,04-07-21,23,548647,0,7767,Cash,Cancelled,Tunde Afolabi,
ORD-00017,C0406,P017,R05,27-11-21,4,143909,0.05,5769,Bank Transfer,Pending,Uche Eze,
ORD-00530,C0322,P001,R10,26-06-21,23,549598,0.15,4741,POS,Pending,Fatima Umar,Return Requested
ORD-00631,C0292,P017,R10,24-05-22,10,148022,0,2448,POS,Pending,Kabiru Musa,Paid On Delivery
ORD-01639,C0660,P005,R11,03-11-21,12,146215,0,7134,Cash,Completed,Zainab Aliyu,Return Requested
ORD-02929,C0141,P007,R06,15-06-22,44,5689,0.2,1240,POS,Pending,Efemena Oghenekaro,
ORD-02271,C0912,P007,R10,23-10-23,10,1000,0.15,2093,Bank Transfer,Pending,Fatima Umar,
ORD-02706,C1120,P017,R04,14-08-22,24,143698,0,667,Bank Transfer,Pending,Amaka Nwosu,VIP Customer
ORD-01790,C0685,P013,R08,23-08-22,23,213582,0,4216,Cash,Pending,Musa Danladi,Corporate Discount
ORD-01279,C0846,P005,R08,18-12-21,1,161474,0.15,7863,Bank Transfer,Returned,Bose Adama,Urgent Delivery
ORD-00397,C0220,P007,R13,15-06-21,40,3103,0,6101,POS,Pending,Hauwa Gombe,
ORD-01310,C0830,P005,R09,16-07-21,22,148342,0,6284,Cheque,Pending,Yakubu Idris,
ORD-02602,C0186,P009,R01,28-07-23,24,45874,0,5972,Bank Transfer,Completed,Ronke Adeyemi,
ORD-01433,C0385,P003,R09,17-08-22,20,36979,0.15,6837,Bank Transfer,Returned,Bose Adama,Return Requested
ORD-01526,C0004,P007,R02,13-01-23,19,2797,0.05,1748,Cash,Pending,Lanre Ojo,
ORD-01884,C0861,P019,R07,12-01-21,38,94783,0.2,6401,Bank Transfer,Pending,Efemena Oghenekaro,
ORD-01422,C1138,P014,R05,28-08-21,19,13468,0.2,1473,POS,Completed,Chidi Okonkwo,
ORD-00372,C0827,P016,R06,23-02-23,42,248139,0.05,1721,POS,Pending,Emeka Obi,Corporate Discount
ORD-02837,C0097,P002,R09,06-10-21,24,60288,0.2,6233,POS,Pending,Bose Adama,Return Requested
ORD-02371,C0844,P007,R11,05-12-23,32,1000,0.15,2623,Bank Transfer,Completed,Fatima Umar,
ORD-02433,C0786,P016,R03,12-11-23,32,255751,0.15,7531,POS,Pending,Lanre Ojo,
ORD-00621,C0342,P010,R13,12-04-23,5,25106,0.15,2602,Bank Transfer,Cancelled,Hauwa Gombe,Partial Payment
ORD-00613,C1172,P002,R08,13-07-22,23,66598,0.1,7140,Bank Transfer,Completed,Musa Danladi,
ORD-01441,C0806,P019,R08,17-12-21,28,99806,0.1,6596,POS,Completed,Yakubu Idris,
ORD-02046,C0015,P015,R03,25-06-22,41,276062,0.2,4656,POS,Completed,Lanre Ojo,Corporate Discount
ORD-01616,C1106,P005,R01,29-12-22,48,149763,0,2696,Cash,Pending,Seun Bello,Urgent Delivery
ORD-01830,C1181,P011,R09,14-10-21,23,10137,0.1,5342,POS,Cancelled,Musa Danladi,Urgent Delivery
ORD-01574,C0401,P014,R12,13-03-22,36,20771,0,7042,Cash,Pending,Hauwa Gombe,
ORD-02494,C0229,P007,R02,21-09-23,24,1000,0,4402,Cash,Completed,Ronke Adeyemi,Bulk Order
ORD-01486,C0102,P019,R12,01-08-21,10,97236,0.15,6209,Cheque,Cancelled,Hauwa Gombe,Urgent Delivery
ORD-00111,C0698,P018,R13,13-08-23,19,129489,0,4221,POS,Completed,Hauwa Gombe,Bulk Order
ORD-00732,C1135,P005,R11,10-07-21,19,150059,0,5724,Bank Transfer,Completed,Zainab Aliyu,Corporate Discount
ORD-02946,C0175,P014,R02,02-07-21,37,17561,0,539,Cash,Completed,Unassigned,Bulk Order
ORD-02859,C0325,P007,R10,23-01-23,28,1000,0.2,1382,POS,Completed,Kabiru Musa,
ORD-00153,C0335,P008,R12,31-08-21,30,104166,0,5637,Cash,Pending,Adamu Yusuf,VIP Customer
ORD-00402,C0030,P001,R05,01-09-23,30,552061,0,7607,POS,Returned,Uche Eze,
ORD-01270,C0799,P020,R10,13-04-22,4,60934,0.1,7602,POS,Pending,Fatima Umar,Paid On Delivery
ORD-01152,C0873,P005,R06,12-12-23,42,145186,0,6458,Cheque,Returned,Emeka Obi,VIP Customer
ORD-01246,C0081,P018,R02,11-12-21,9,130555,0.15,6517,Bank Transfer,Completed,Lanre Ojo,Partial Payment
ORD-00662,C1074,P013,R08,04-04-21,18,209020,0,4588,POS,Completed,Musa Danladi,
ORD-01608,C0972,P018,R02,08-12-21,5,115897,0.1,4140,POS,Completed,Tunde Afolabi,Bulk Order
ORD-02403,C0870,P019,R04,16-11-22,28,94704,0,4349,POS,Cancelled,Ngozi Obiora,VIP Customer
ORD-02343,C0325,P016,R03,11-08-23,22,249690,0.15,501,POS,Cancelled,Ronke Adeyemi,
ORD-02003,C0738,P012,R09,03-01-23,39,27117,0,7905,Cheque,Returned,Yakubu Idris,Partial Payment
ORD-00768,C0988,P005,R05,11-08-23,26,160864,0,5121,Bank Transfer,Returned,Uche Eze,VIP Customer
ORD-01706,C0292,P003,R11,12-11-23,29,24525,0.05,6278,Cash,Completed,Kabiru Musa,Partial Payment
ORD-01135,C0223,P017,R13,13-10-22,29,136015,0,2154,POS,Cancelled,Suleiman Ringim,
ORD-02090,C1020,P008,R03,10-04-23,16,92797,0,4508,Cheque,Cancelled,Lanre Ojo,
ORD-01978,C1011,P013,R12,01-09-22,18,211460,0.1,599,Cheque,Completed,Hauwa Gombe,
ORD-02790,C0264,P007,R01,07-10-23,37,1000,0,3781,POS,Completed,Tunde Afolabi,
ORD-00227,C0579,P017,R11,05-03-21,39,139721,0.15,5793,POS,Returned,Fatima Umar,Return Requested
ORD-00186,C0394,P007,R02,01-12-23,29,6244,0.1,2534,Cash,Returned,Lanre Ojo,
ORD-01742,C1065,P020,R04,03-09-22,2,70952,0.05,764,Bank Transfer,Cancelled,Amaka Nwosu,Return Requested
ORD-00709,C0562,P019,R13,19-09-21,28,83094,0,1752,Cheque,Pending,Adamu Yusuf,VIP Customer
ORD-02069,C0940,P014,R02,09-11-21,6,5393,0,4760,POS,Cancelled,Seun Bello,Corporate Discount
ORD-00007,C0423,P016,R12,29-07-23,24,254541,0,3650,POS,Pending,Hauwa Gombe,VIP Customer
ORD-02892,C0763,P003,R07,18-01-22,37,25082,0,7956,Cheque,Completed,Emeka Obi,Partial Payment
ORD-00906,C0927,P020,R07,10-06-21,40,61088,0.05,7177,Bank Transfer,Completed,Emeka Obi,
ORD-00735,C0767,P018,R13,02-04-23,35,118379,0.05,2962,POS,Cancelled,Hauwa Gombe,
ORD-02025,C1120,P011,R03,02-05-22,16,7374,0.2,4067,Bank Transfer,Pending,Seun Bello,
ORD-00782,C0410,P008,R06,18-03-23,37,101672,0.15,651,POS,Completed,Emeka Obi,Corporate Discount
ORD-01070,C0374,P016,R02,22-06-22,34,255736,0,5469,Bank Transfer,Pending,Lanre Ojo,Partial Payment
ORD-00064,C0771,P009,R11,09-10-21,20,48098,0.15,1167,POS,Completed,Kabiru Musa,Urgent Delivery
ORD-00029,C0260,P008,R10,03-06-21,18,106103,0,2919,Bank Transfer,Returned,Kabiru Musa,Bulk Order
ORD-01726,C0369,P011,R06,08-02-23,47,20833,0,5072,Bank Transfer,Returned,Emeka Obi,Urgent Delivery
ORD-02054,C0080,P002,R10,05-01-22,5,79596,0,5830,Cheque,Cancelled,Fatima Umar,Urgent Delivery
ORD-02254,C0875,P015,R04,23-05-23,24,280698,0.1,6450,Bank Transfer,Completed,Amaka Nwosu,Partial Payment
ORD-01386,C0201,P015,R10,15-09-23,8,277534,0,7833,Cash,Pending,Kabiru Musa,
ORD-00824,C1139,P002,R06,18-05-23,40,69038,0.15,6822,Bank Transfer,Completed,Emeka Obi,Bulk Order
ORD-01997,C0466,P017,R05,24-08-21,32,140295,0.15,4330,POS,Pending,Chidi Okonkwo,
ORD-02833,C0532,P001,R03,07-11-22,31,562335,0.2,520,POS,Completed,Ronke Adeyemi,Partial Payment
ORD-00753,C0749,P019,R08,19-06-21,2,82680,0,2043,Cheque,Completed,Musa Danladi,Partial Payment
ORD-02990,C1079,P011,R09,09-09-21,26,8018,0.05,3317,Cheque,Completed,Yakubu Idris,VIP Customer
ORD-02220,C0422,P014,R02,02-08-21,8,21141,0,3583,Bank Transfer,Returned,Lanre Ojo,Paid On Delivery
ORD-00821,C0154,P015,R12,20-06-22,22,278561,0.15,2031,Cash,Cancelled,Adamu Yusuf,Paid On Delivery
ORD-01515,C0125,P008,R11,16-08-23,40,103811,0.1,836,Bank Transfer,Completed,Unassigned,VIP Customer
ORD-02867,C0420,P005,R08,25-01-22,49,148249,0.05,2801,POS,Cancelled,Yakubu Idris,Corporate Discount
ORD-02799,C0899,P020,R02,10-01-23,9,73213,0.2,2203,Cheque,Cancelled,Tunde Afolabi,
ORD-02194,C0594,P012,R05,06-03-21,13,24722,0.2,1872,POS,Returned,Ngozi Obiora,Paid On Delivery
ORD-01862,C0718,P012,R11,15-07-21,29,23296,0.15,1953,POS,Pending,Kabiru Musa,Bulk Order
ORD-01672,C0077,P011,R06,06-11-22,41,17109,0.05,4448,Bank Transfer,Completed,Tonye Peterside,Paid On Delivery
ORD-01439,C0410,P015,R05,21-10-22,40,275637,0,3032,POS,Pending,Uche Eze,
ORD-00575,C1099,P011,R11,18-01-21,28,20931,0,873,Cash,Completed,Kabiru Musa,VIP Customer
ORD-01305,C1143,P014,R07,11-12-21,14,4858,0,2831,Bank Transfer,Pending,Efemena Oghenekaro,Paid On Delivery
ORD-00483,C0374,P018,R04,16-10-23,30,133235,0.05,5030,Bank Transfer,Cancelled,Amaka Nwosu,
ORD-00987,C0931,P006,R03,14-03-23,10,13418,0.1,4539,Bank Transfer,Pending,Tunde Afolabi,
ORD-02432,C1001,P012,R13,10-05-23,36,22298,0,6162,Cash,Returned,Hauwa Gombe,
ORD-02644,C0446,P017,R13,14-06-23,29,138425,0,1466,Cash,Completed,Hauwa Gombe,Return Requested
ORD-02532,C0593,P015,R09,06-08-22,37,284059,0,3010,POS,Completed,Bose Adama,
ORD-00639,C0642,P016,R06,23-11-21,15,259665,0.15,4060,POS,Completed,Tonye Peterside,
ORD-02989,C0203,P006,R12,07-09-21,40,17012,0.05,6907,POS,Completed,Adamu Yusuf,
ORD-00903,C0724,P012,R12,10-11-22,34,25467,0,6845,Cheque,Pending,Suleiman Ringim,
ORD-00650,C1019,P002,R07,27-06-21,25,67990,0.1,6237,Cash,Completed,Emeka Obi,
ORD-01259,C0331,P001,R06,20-05-22,29,562109,0.15,7762,POS,Pending,Efemena Oghenekaro,Urgent Delivery
ORD-01177,C0395,P013,R02,25-07-22,44,208156,0,2062,Bank Transfer,Completed,Tunde Afolabi,
ORD-00532,C0093,P006,R06,26-03-22,50,4742,0.1,3966,Bank Transfer,Completed,Tonye Peterside,
ORD-00174,C0268,P013,R02,02-05-23,47,195000,0.1,1856,Bank Transfer,Pending,Ronke Adeyemi,Paid On Delivery
ORD-02668,C1140,P016,R05,22-06-22,50,261448,0.15,3579,Cash,Completed,Unassigned,Bulk Order
ORD-00597,C0560,P019,R05,04-08-22,43,88157,0.1,5415,POS,Completed,Amaka Nwosu,Paid On Delivery
ORD-02922,C0244,P001,R10,01-06-21,20,559151,0.15,3624,Cash,Cancelled,Fatima Umar,
ORD-00971,C0145,P012,R09,22-07-21,29,27372,0.15,1821,Cash,Completed,Yakubu Idris,Urgent Delivery
ORD-01900,C0890,P007,R06,20-06-21,23,6593,0.2,3833,Bank Transfer,Completed,Tonye Peterside,Bulk Order
ORD-00437,C0083,P018,R06,28-04-22,19,121438,0.05,5313,POS,Pending,Efemena Oghenekaro,
ORD-02067,C1197,P019,R09,08-02-21,26,92484,0,4504,POS,Completed,Bose Adama,VIP Customer
ORD-01656,C0328,P017,R09,11-12-21,17,137244,0,3387,Cash,Pending,Bose Adama,Return Requested
ORD-00833,C0399,P005,R10,13-01-23,15,164603,0,6030,Cash,Pending,Kabiru Musa,
ORD-00652,C1108,P017,R09,04-03-21,5,138252,0,4965,Cash,Pending,Bose Adama,Corporate Discount
ORD-00569,C1070,P001,R08,31-03-22,32,562179,0.05,2589,Cash,Completed,Bose Adama,Return Requested
ORD-01501,C1102,P014,R12,12-02-22,9,3206,0.15,7367,POS,Completed,Suleiman Ringim,Return Requested
ORD-01199,C0786,P001,R09,03-07-22,8,546087,0.2,4323,Bank Transfer,Completed,Yakubu Idris,Paid On Delivery
ORD-01567,C0959,P018,R06,27-07-23,41,118295,0.05,2863,POS,Pending,Tonye Peterside,
ORD-01198,C0011,P015,R07,03-08-22,45,288802,0.2,6936,Cash,Completed,Efemena Oghenekaro,Partial Payment
ORD-01906,C0921,P009,R05,17-06-23,20,37436,0,5914,Cheque,Cancelled,Chidi Okonkwo,Return Requested
ORD-00497,C0944,P001,R13,05-12-21,38,554313,0,7523,POS,Completed,Hauwa Gombe,
ORD-00769,C0413,P019,R04,05-09-21,14,97757,0.05,1242,Bank Transfer,Completed,Chidi Okonkwo,Paid On Delivery
ORD-00112,C0505,P017,R06,25-02-22,48,138634,0,2874,Bank Transfer,Pending,Emeka Obi,
ORD-01768,C1123,P017,R02,02-11-21,39,140661,0.1,2465,Cheque,Completed,Tunde Afolabi,
ORD-02437,C0324,P019,R07,21-11-22,38,96233,0,6184,Bank Transfer,Cancelled,Tonye Peterside,Paid On Delivery
ORD-01288,C0868,P005,R12,06-12-22,39,164267,0.2,6011,Bank Transfer,Completed,Suleiman Ringim,Partial Payment
ORD-01206,C0538,P020,R12,27-09-21,28,73862,0,3700,Cash,Completed,Hauwa Gombe,Urgent Delivery
ORD-00553,C0588,P010,R01,20-06-22,49,27307,0.2,7676,Cash,Returned,Ronke Adeyemi,Return Requested
ORD-01715,C1176,P009,R05,23-11-21,49,50687,0.15,865,POS,Completed,Chidi Okonkwo,Return Requested
ORD-00616,C0773,P012,R08,23-03-21,19,19798,0.1,5860,POS,Completed,Yakubu Idris,VIP Customer
ORD-02738,C0028,P002,R09,12-10-22,7,63094,0,3153,POS,Pending,Musa Danladi,
ORD-00329,C1148,P007,R13,13-07-23,27,8489,0.05,2742,POS,Cancelled,Suleiman Ringim,Paid On Delivery
ORD-00320,C0616,P010,R02,18-08-22,39,10297,0.15,6563,Cash,Completed,Tunde Afolabi,Partial Payment
ORD-02728,C0578,P011,R09,28-03-22,11,3667,0.1,5170,POS,Cancelled,Bose Adama,Paid On Delivery
ORD-01323,C0526,P012,R02,19-09-22,14,28643,0.15,4061,Cash,Pending,Ronke Adeyemi,
ORD-02979,C0957,P010,R07,23-01-21,23,20069,0.1,5272,Bank Transfer,Cancelled,Efemena Oghenekaro,Bulk Order
ORD-00218,C1177,P008,R03,27-11-22,36,91739,0.1,1285,Bank Transfer,Pending,Seun Bello,Partial Payment
ORD-01891,C0931,P007,R06,20-03-23,23,14717,0.05,2886,Bank Transfer,Completed,Efemena Oghenekaro,
ORD-01702,C0912,P009,R03,23-03-23,41,52838,0,1480,Bank Transfer,Completed,Ronke Adeyemi,
ORD-00510,C1071,P011,R04,10-01-23,18,1062,0,932,POS,Completed,Amaka Nwosu,
ORD-01871,C0985,P020,R06,26-09-21,17,67594,0,6633,POS,Completed,Emeka Obi,Paid On Delivery
ORD-02928,C0382,P002,R06,21-01-22,25,72660,0,4625,Cheque,Pending,Efemena Oghenekaro,Bulk Order
ORD-02600,C0887,P007,R08,27-09-22,26,1000,0.1,4158,Bank Transfer,Completed,Musa Danladi,
ORD-00072,C0493,P007,R12,28-06-21,38,9550,0.05,2332,POS,Completed,Hauwa Gombe,
ORD-01169,C0365,P005,R05,02-11-21,28,152480,0.1,6000,Bank Transfer,Completed,Amaka Nwosu,Return Requested
ORD-02127,C0696,P005,R09,29-06-21,17,151117,0,5081,Bank Transfer,Returned,Yakubu Idris,Return Requested
ORD-00845,C0692,P001,R09,12-02-23,7,562212,0.2,2524,Bank Transfer,Pending,Musa Danladi,
ORD-00232,C0042,P012,R09,20-06-23,46,24439,0.1,1790,Cash,Completed,Bose Adama,Corporate Discount
ORD-02778,C1037,P011,R09,07-09-22,13,16973,0.1,1573,POS,Completed,Bose Adama,
ORD-01087,C1181,P006,R10,21-02-22,31,20765,0.15,4898,Cheque,Completed,Fatima Umar,
ORD-02761,C1009,P001,R12,23-05-21,47,555734,0.05,5792,Bank Transfer,Completed,Suleiman Ringim,
ORD-01746,C0489,P019,R04,30-07-23,22,95317,0.2,7185,POS,Returned,Chidi Okonkwo,Bulk Order
ORD-02996,C1180,P014,R05,05-02-21,12,7808,0,5488,POS,Cancelled,Uche Eze,
ORD-01246,C0081,P018,R02,11-12-21,9,130555,0.15,6517,Bank Transfer,Completed,Lanre Ojo,Partial Payment
ORD-00918,C0572,P006,R05,28-07-23,8,4777,0,5980,Cash,Pending,Chidi Okonkwo,Paid On Delivery
ORD-01850,C0136,P018,R01,04-02-23,15,131459,0.2,5436,Cash,Completed,Tunde Afolabi,
ORD-02070,C0838,P015,R12,13-10-21,22,282517,0,7562,POS,Completed,Hauwa Gombe,
